Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,0.20517388,-0.5685178
0.82691294,-0.73728114,1.169207,-0.4742788,-0.47340772,-0.48606443,-0.5685178
-1.5652279,-0.73728114,0.48736665,-0.4742788,-0.47340772,-0.11378183,1.0046169
0.82691294,-0.73728114,0.5631267,0.4325504,-0.47340772,-0.33513904,-0.5685178
0.82691294,-0.73728114,0.108566485,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-1.5652279,-0.73728114,-0.11871362,-0.4742788,-0.47340772,-0.03429444,-0.5685178
-0.36915746,1.3548127,-0.4975138,0.4325504,2.0078058,0.18865658,1.0046169
-1.5652279,1.3548127,0.86616683,-0.4742788,-0.47340772,2.4401271,-0.5685178
0.82691294,1.3548127,0.7904068,0.4325504,5.7296257,-0.018698826,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.5061878,-0.5685178
0.82691294,1.3548127,-0.34599373,0.4325504,-0.47340772,-0.33614522,2.5777516
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.49210146,2.5777516
0.82691294,-0.73728114,0.48736665,-0.4742788,-0.47340772,-0.48606443,-0.5685178
-0.36915746,1.3548127,-0.34599373,0.4325504,2.0078058,0.65996236,-0.5685178
0.82691294,-0.73728114,0.4116066,0.4325504,0.767199,-0.35828096,-0.5685178
0.82691294,1.3548127,-0.19447365,0.4325504,-0.47340772,-0.32407117,-0.5685178
-0.36915746,1.3548127,-1.8611944,1.3393795,0.767199,0.13675433,-0.5685178
-0.36915746,-0.73728114,-0.19447365,-0.4742788,-0.47340772,-0.43676215,-0.5685178
0.82691294,-0.73728114,-0.11871362,0.4325504,-0.47340772,-0.35719025,1.0046169
-1.5652279,-0.73728114,1.0176868,0.4325504,-0.47340772,0.4095107,-0.5685178
0.82691294,-0.73728114,-0.64903384,0.4325504,0.767199,-0.3312814,1.0046169
0.82691294,-0.73728114,-0.57327384,-0.4742788,-0.47340772,-0.4900046,-0.5685178
0.82691294,-0.73728114,-0.57327384,-0.4742788,-0.47340772,-0.32407117,-0.5685178
-1.5652279,-0.73728114,2.4571276,-0.4742788,-0.47340772,0.002346234,-0.5685178
-0.36915746,-0.73728114,2.1540873,-0.4742788,-0.47340772,-0.39953387,2.5777516
-1.5652279,1.3548127,-0.57327384,-0.4742788,-0.47340772,0.9207272,-0.5685178
0.82691294,-0.73728114,-0.19447365,-0.4742788,-0.47340772,-0.48916745,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.4924375,2.5777516
-1.5652279,-0.73728114,3.8965683,-0.4742788,-0.47340772,-0.044356134,-0.5685178
0.82691294,-0.73728114,1.6995273,-0.4742788,-0.47340772,-0.5061033,-0.5685178
-1.5652279,-0.73728114,0.26008657,-0.4742788,-0.47340772,-0.03429444,1.0046169
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.6480577,-0.5685178
0.82691294,1.3548127,-1.4823942,2.2462087,2.0078058,-0.08661525,-0.5685178
-0.36915746,1.3548127,-0.042953584,-0.4742788,-0.47340772,-0.3864537,-0.5685178
0.82691294,-0.73728114,0.26008657,-0.4742788,-0.47340772,-0.48857987,-0.5685178
-0.36915746,-0.73728114,0.18432651,0.4325504,0.767199,-0.11981883,-0.5685178
0.82691294,1.3548127,0.94192684,-0.4742788,5.7296257,0.15058917,-0.5685178
0.82691294,-0.73728114,-0.34599373,0.4325504,-0.47340772,-0.32407117,-0.5685178
0.82691294,-0.73728114,-0.64903384,-0.4742788,-0.47340772,-0.4900046,-0.5685178
-1.5652279,1.3548127,-0.34599373,-0.4742788,-0.47340772,0.746493,1.0046169
0.82691294,1.3548127,-2.0127144,2.2462087,2.0078058,-0.08661525,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,0.48882905,-0.5685178
0.82691294,1.3548127,-2.1074145,1.3393795,0.767199,-0.26051548,1.0046169
-1.5652279,-0.73728114,1.4722471,0.4325504,-0.47340772,0.8959936,1.0046169
0.82691294,-0.73728114,-0.7247939,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-1.5652279,-0.73728114,2.0783274,-0.4742788,-0.47340772,0.06632248,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.49612615,-0.5685178
0.82691294,1.3548127,-0.42175376,-0.4742788,-0.47340772,-0.49612615,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-0.36915746,1.3548127,-0.8005539,-0.4742788,0.767199,-0.18521982,-0.5685178
0.82691294,-0.73728114,-0.57327384,-0.4742788,-0.47340772,-0.47835115,-0.5685178
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.4905077,2.5777516
0.82691294,1.3548127,-0.8005539,-0.4742788,-0.47340772,-0.51222485,2.5777516
-0.36915746,-0.73728114,-0.34599373,1.3393795,-0.47340772,0.8310111,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48916745,-0.5685178
0.82691294,1.3548127,0.26008657,0.4325504,0.767199,-0.33614522,2.5777516
-0.36915746,-0.73728114,-0.42175376,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-1.5652279,-0.73728114,2.2298474,-0.4742788,2.0078058,1.6314188,1.0046169
-1.5652279,-0.73728114,1.6237671,1.3393795,-0.47340772,2.0414326,-0.5685178
0.82691294,-0.73728114,0.86616683,-0.4742788,-0.47340772,-0.50266623,1.0046169
-1.5652279,-0.73728114,1.3964871,-0.4742788,-0.47340772,-0.13315058,-0.5685178
0.82691294,-0.73728114,0.5631267,-0.4742788,-0.47340772,-0.49721682,-0.5685178
0.82691294,-0.73728114,-0.64903384,0.4325504,-0.47340772,-0.48857987,-0.5685178
-0.36915746,-0.73728114,0.26008657,1.3393795,-0.47340772,0.8310111,-0.5685178
-0.36915746,-0.73728114,-0.2702337,-0.4742788,-0.47340772,-0.3864537,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.49159837,-0.5685178
0.82691294,-0.73728114,1.093447,-0.4742788,-0.47340772,-0.48606443,-0.5685178
-1.5652279,1.3548127,-0.34599373,0.4325504,-0.47340772,0.39835835,-0.5685178
-0.36915746,1.3548127,0.86616683,0.4325504,0.767199,0.13675433,-0.5685178
-1.5652279,-0.73728114,0.18432651,0.4325504,-0.47340772,0.39835835,-0.5685178
-0.36915746,-0.73728114,3.1389678,-0.4742788,-0.47340772,-0.43676215,-0.5685178
-0.36915746,-0.73728114,0.18432651,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-0.36915746,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.6480577,-0.5685178
0.82691294,-0.73728114,-0.8005539,-0.4742788,-0.47340772,-0.49159837,-0.5685178
0.82691294,-0.73728114,-0.3081137,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,1.3548127,-0.8005539,-0.4742788,-0.47340772,-0.45000938,-0.5685178
0.82691294,1.3548127,1.093447,0.4325504,6.9702325,0.2957291,-0.5685178
-1.5652279,-0.73728114,0.5631267,-0.4742788,0.767199,9.66174,1.0046169
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.48430365,2.5777516
-1.5652279,-0.73728114,-0.11871362,-0.4742788,-0.47340772,0.8959936,1.0046169
0.82691294,-0.73728114,-0.64903384,-0.4742788,-0.47340772,-0.46241945,-0.5685178
0.82691294,-0.73728114,-1.1035941,4.0598674,2.0078058,0.2957291,-0.5685178
-0.36915746,-0.73728114,2.3813674,0.4325504,0.767199,0.13675433,-0.5685178
-0.36915746,-0.73728114,-0.2702337,0.4325504,2.0078058,0.18865658,1.0046169
0.82691294,-0.73728114,-1.1035941,3.153038,0.767199,0.15058917,-0.5685178
0.82691294,-0.73728114,-0.7247939,-0.4742788,-0.47340772,-0.44338676,-0.5685178
0.82691294,-0.73728114,-0.8005539,-0.4742788,-0.47340772,-0.4911798,-0.5685178
-1.5652279,1.3548127,-1.027834,-0.4742788,0.767199,3.604768,-0.5685178
-1.5652279,-0.73728114,0.18432651,0.4325504,-0.47340772,0.49897528,-0.5685178
0.82691294,1.3548127,-1.8611944,-0.4742788,0.767199,-0.37806827,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,0.48882905,-0.5685178
0.82691294,-0.73728114,-0.2702337,-0.4742788,-0.47340772,-0.50266623,1.0046169
-1.5652279,-0.73728114,2.3813674,-0.4742788,-0.47340772,-0.11378183,-0.5685178
-0.36915746,-0.73728114,1.7752873,-0.4742788,-0.47340772,-0.376392,-0.5685178
0.82691294,-0.73728114,1.169207,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.4924375,2.5777516
-1.5652279,-0.73728114,1.5480071,0.4325504,0.767199,1.5832897,1.0046169
0.82691294,-0.73728114,1.0176868,-0.4742788,-0.47340772,-0.4941138,-0.5685178
-1.5652279,1.3548127,-0.8005539,0.4325504,-0.47340772,3.9305155,1.0046169
-1.5652279,-0.73728114,0.48736665,-0.4742788,-0.47340772,-0.1190642,-0.5685178
0.82691294,1.3548127,-0.8005539,-0.4742788,0.767199,-0.35719025,1.0046169
0.82691294,-0.73728114,-0.2702337,-0.4742788,-0.47340772,-0.49226847,2.5777516
0.82691294,-0.73728114,-0.19447365,0.4325504,-0.47340772,-0.4900046,-0.5685178
-0.36915746,-0.73728114,0.7904068,-0.4742788,-0.47340772,-0.12484968,-0.5685178
-0.36915746,1.3548127,1.244967,-0.4742788,-0.47340772,-0.376392,-0.5685178
-1.5652279,-0.73728114,1.0176868,-0.4742788,-0.47340772,-0.1190642,-0.5685178
-1.5652279,1.3548127,-0.4975138,-0.4742788,-0.47340772,2.4016414,-0.5685178
0.82691294,-0.73728114,-0.34599373,0.4325504,0.767199,-0.34126058,1.0046169
-1.5652279,1.3548127,-0.34599373,-0.4742788,-0.47340772,0.3481344,1.0046169
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.11378183,-0.5685178
-1.5652279,-0.73728114,1.4722471,0.4325504,-0.47340772,0.39835835,-0.5685178
0.82691294,-0.73728114,0.03280645,-0.4742788,-0.47340772,-0.4572216,-0.5685178
-0.36915746,-0.73728114,1.7752873,-0.4742788,-0.47340772,-0.3864537,-0.5685178
0.82691294,-0.73728114,-0.7247939,-0.4742788,-0.47340772,-0.4941138,-0.5685178
-1.5652279,1.3548127,0.71464676,-0.4742788,-0.47340772,3.9305155,1.0046169
-0.36915746,1.3548127,-0.11871362,-0.4742788,-0.47340772,-0.43676215,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.33614522,2.5777516
0.82691294,-0.73728114,0.33584657,-0.4742788,-0.47340772,-0.49159837,-0.5685178
-0.36915746,1.3548127,-1.7096744,-0.4742788,0.767199,0.01601402,-0.5685178
0.82691294,-0.73728114,-0.876314,0.4325504,-0.47340772,-0.5061033,-0.5685178
-0.36915746,-0.73728114,0.4116066,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-0.36915746,-0.73728114,1.6237671,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-1.5652279,-0.73728114,-0.11871362,0.4325504,-0.47340772,0.42049405,-0.5685178
0.82691294,-0.73728114,-0.64903384,-0.4742788,-0.47340772,-0.47373885,-0.5685178
-0.36915746,1.3548127,0.108566485,2.2462087,-0.47340772,-0.22546661,-0.5685178
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.492353,2.5777516
-0.36915746,-0.73728114,-0.2702337,0.4325504,-0.47340772,-0.12484968,-0.5685178
0.82691294,1.3548127,-0.2702337,0.4325504,-0.47340772,-0.48857987,-0.5685178
-1.5652279,1.3548127,0.03280645,-0.4742788,-0.47340772,3.604768,-0.5685178
0.82691294,-0.73728114,-1.3308742,-0.4742788,-0.47340772,-0.26998958,1.0046169
-0.36915746,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.6480577,-0.5685178
-0.36915746,-0.73728114,-0.42175376,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-0.36915746,-0.73728114,-0.42175376,-0.4742788,-0.47340772,-0.3864537,-0.5685178
0.82691294,-0.73728114,-0.0050735674,-0.4742788,-0.47340772,-0.32407117,-0.5685178
0.82691294,1.3548127,1.4722471,0.4325504,3.2484124,0.043683678,-0.5685178
-1.5652279,-0.73728114,0.48736665,-0.4742788,-0.47340772,9.66174,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48916745,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.044356134,-0.5685178
-1.5652279,-0.73728114,0.5631267,0.4325504,-0.47340772,0.93867123,-0.5685178
-1.5652279,1.3548127,-0.57327384,1.3393795,2.0078058,4.6318154,1.0046169
0.82691294,-0.73728114,-0.34599373,0.4325504,-0.47340772,-0.32407117,-0.5685178
0.82691294,-0.73728114,0.18432651,-0.4742788,-0.47340772,-0.48857987,-0.5685178
-1.5652279,-0.73728114,3.1389678,0.4325504,0.767199,0.78070265,-0.5685178
0.82691294,-0.73728114,-0.952074,0.4325504,0.767199,-0.24055915,-0.5685178
-0.36915746,1.3548127,0.108566485,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-1.5652279,-0.73728114,-0.7247939,0.4325504,-0.47340772,0.42049405,-0.5685178
0.82691294,-0.73728114,0.18432651,-0.4742788,-0.47340772,-0.49210146,2.5777516
-0.36915746,1.3548127,-1.8611944,0.4325504,0.767199,-0.18521982,-0.5685178
0.82691294,-0.73728114,-1.7096744,-0.4742788,0.767199,-0.39701846,-0.5685178
0.82691294,-0.73728114,0.33584657,-0.4742788,-0.47340772,-0.45688555,-0.5685178
0.82691294,-0.73728114,-0.42175376,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-0.36915746,1.3548127,1.4722471,0.4325504,2.0078058,0.65996236,-0.5685178
-0.36915746,-0.73728114,-2.1134753,0.4325504,0.767199,-0.3562686,-0.5685178
0.82691294,-0.73728114,-0.042953584,-0.4742788,-0.47340772,-0.4911798,-0.5685178
-0.36915746,-0.73728114,-0.8005539,-0.4742788,-0.47340772,-0.41663876,-0.5685178
0.82691294,-0.73728114,0.4116066,-0.4742788,-0.47340772,-0.48606443,-0.5685178
-1.5652279,1.3548127,0.33584657,-0.4742788,-0.47340772,1.0926151,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.3562686,-0.5685178
0.82691294,-0.73728114,0.94192684,-0.4742788,-0.47340772,-0.50467855,-0.5685178
0.82691294,-0.73728114,-0.64903384,-0.4742788,-0.47340772,-0.5025817,1.0046169
-1.5652279,1.3548127,0.5631267,0.4325504,2.0078058,1.7667485,-0.5685178
0.82691294,-0.73728114,-0.952074,-0.4742788,-0.47340772,-0.49159837,-0.5685178
-1.5652279,1.3548127,1.6995273,0.4325504,-0.47340772,0.9207272,-0.5685178
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,0.14882833,1.0046169
0.82691294,1.3548127,0.1464465,-0.4742788,-0.47340772,-0.49210146,2.5777516
0.82691294,-0.73728114,-0.34599373,0.4325504,-0.47340772,-0.16207795,2.5777516
0.82691294,-0.73728114,0.26008657,-0.4742788,-0.47340772,-0.47977588,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.45688555,-0.5685178
0.82691294,-0.73728114,1.4722471,-0.4742788,-0.47340772,-0.4900046,-0.5685178
-0.36915746,1.3548127,2.1540873,-0.4742788,-0.47340772,-0.43676215,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.50266623,1.0046169
-0.36915746,1.3548127,1.9268073,0.4325504,3.2484124,-0.18521982,-0.5685178
0.82691294,-0.73728114,-0.8005539,-0.4742788,-0.47340772,-0.49210146,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.49210146,2.5777516
0.82691294,1.3548127,-1.7854344,-0.4742788,-0.47340772,-0.39701846,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.492353,2.5777516
-1.5652279,1.3548127,1.093447,-0.4742788,0.767199,3.604768,-0.5685178
0.82691294,1.3548127,-1.1793541,-0.4742788,-0.47340772,-0.5025817,1.0046169
-1.5652279,1.3548127,-0.876314,0.4325504,-0.47340772,0.49897528,-0.5685178
-1.5652279,-0.73728114,0.03280645,-0.4742788,-0.47340772,-0.044356134,-0.5685178
0.82691294,-0.73728114,-0.34599373,0.4325504,2.0078058,-0.1761643,-0.5685178
0.82691294,-0.73728114,-0.2702337,-0.4742788,-0.47340772,-0.5061878,-0.5685178
0.82691294,-0.73728114,-0.2702337,-0.4742788,-0.47340772,-0.5021632,-0.5685178
0.82691294,1.3548127,-0.8005539,-0.4742788,-0.47340772,-0.49721682,-0.5685178
0.82691294,-0.73728114,-1.5581542,3.153038,0.767199,-0.0619641,2.5777516
0.82691294,-0.73728114,-2.0884745,0.4325504,2.0078058,-0.23401903,-0.5685178
-1.5652279,-0.73728114,1.320727,-0.4742788,-0.47340772,0.94571435,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.49210146,2.5777516
-0.36915746,-0.73728114,-0.952074,-0.4742788,-0.47340772,-0.12484968,-0.5685178
0.82691294,1.3548127,-0.34599373,6.7803545,2.0078058,0.7515238,-0.5685178
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.030354267,1.0046169
0.82691294,-0.73728114,-0.2702337,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-0.36915746,-0.73728114,0.7904068,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-1.5652279,1.3548127,1.5480071,-0.4742788,-0.47340772,-0.12627442,-0.5685178
0.82691294,1.3548127,0.18432651,-0.4742788,-0.47340772,-0.4733203,-0.5685178
0.82691294,-0.73728114,0.108566485,-0.4742788,-0.47340772,-0.5025817,1.0046169
0.82691294,1.3548127,0.108566485,0.4325504,0.767199,-0.16207795,-0.5685178
-0.36915746,-0.73728114,0.4116066,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-0.36915746,1.3548127,0.18432651,0.4325504,0.767199,-0.11981883,-0.5685178
-1.5652279,-0.73728114,-1.3308742,0.4325504,2.0078058,1.7667485,-0.5685178
0.82691294,-0.73728114,-2.1324153,-0.4742788,0.767199,-0.47667286,1.0046169
0.82691294,-0.73728114,-0.11871362,-0.4742788,-0.47340772,-0.5076971,-0.5685178
0.82691294,-0.73728114,0.18432651,-0.4742788,-0.47340772,-0.49159837,-0.5685178
-1.5652279,-0.73728114,0.7904068,-0.4742788,-0.47340772,-0.6480577,-0.5685178
0.82691294,1.3548127,-0.8005539,-0.4742788,-0.47340772,-0.49159837,-0.5685178
-0.36915746,-0.73728114,0.7904068,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-1.5652279,1.3548127,0.33584657,0.4325504,-0.47340772,0.42049405,-0.5685178
0.82691294,-0.73728114,-0.19447365,-0.4742788,-0.47340772,-0.4893345,-0.5685178
0.82691294,-0.73728114,0.7904068,-0.4742788,-0.47340772,-0.16207795,-0.5685178
-0.36915746,-0.73728114,0.48736665,-0.4742788,-0.47340772,-0.43676215,-0.5685178
0.82691294,1.3548127,-1.7096744,3.153038,2.0078058,-0.018698826,-0.5685178
0.82691294,-0.73728114,0.1464465,-0.4742788,-0.47340772,-0.48606443,-0.5685178
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.6480577,-0.5685178
0.82691294,1.3548127,-0.42175376,-0.4742788,-0.47340772,-0.48857987,-0.5685178
-0.36915746,-0.73728114,0.18432651,0.4325504,0.767199,0.09659208,1.0046169
0.82691294,-0.73728114,1.093447,-0.4742788,-0.47340772,-0.51826185,-0.5685178
0.82691294,-0.73728114,-1.4066342,2.2462087,2.0078058,-0.08661525,-0.5685178
-1.5652279,1.3548127,1.7752873,0.4325504,0.767199,1.2334788,-0.5685178
0.82691294,-0.73728114,-0.11871362,-0.4742788,-0.47340772,-0.47373885,-0.5685178
-1.5652279,-0.73728114,0.71464676,-0.4742788,-0.47340772,-0.6480577,-0.5685178
0.82691294,1.3548127,-0.11871362,-0.4742788,0.767199,-0.39701846,-0.5685178
0.82691294,-0.73728114,-2.0127144,3.153038,0.767199,0.15058917,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.50820017,2.5777516
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,0.48882905,-0.5685178
-0.36915746,-0.73728114,-2.0884745,-0.4742788,2.0078058,0.09659208,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.49210146,2.5777516
-1.5652279,1.3548127,2.5328877,-0.4742788,-0.47340772,0.96181315,-0.5685178
0.82691294,1.3548127,-1.027834,0.4325504,-0.47340772,-0.35719025,1.0046169
-0.36915746,-0.73728114,-2.1013536,0.4325504,0.767199,-0.2707442,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.5025817,1.0046169
0.82691294,-0.73728114,-0.42175376,-0.4742788,-0.47340772,-0.4900046,-0.5685178
0.82691294,-0.73728114,-0.8005539,-0.4742788,-0.47340772,-0.4810336,-0.5685178
-1.5652279,1.3548127,0.7904068,0.4325504,0.767199,1.0253688,1.0046169
0.82691294,-0.73728114,-0.57327384,-0.4742788,-0.47340772,-0.47373885,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,-0.73728114,0.26008657,-0.4742788,-0.47340772,0.48882905,-0.5685178
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.050393134,1.0046169
0.82691294,-0.73728114,-0.64903384,-0.4742788,-0.47340772,-0.48857987,-0.5685178
-0.36915746,-0.73728114,-0.952074,-0.4742788,-0.47340772,-0.43676215,-0.5685178
-1.5652279,1.3548127,0.108566485,-0.4742788,-0.47340772,-0.024232749,1.0046169
0.82691294,-0.73728114,0.44948664,-0.4742788,-0.47340772,-0.5185134,1.0046169
0.82691294,-0.73728114,-0.876314,-0.4742788,-0.47340772,-0.47373885,-0.5685178
0.82691294,-0.73728114,1.0176868,-0.4742788,-0.47340772,-0.49612615,-0.5685178
0.82691294,-0.73728114,-0.34599373,6.7803545,2.0078058,0.7515238,-0.5685178
0.82691294,-0.73728114,0.48736665,-0.4742788,-0.47340772,-0.48916745,1.0046169
-0.36915746,-0.73728114,-0.042953584,-0.4742788,0.767199,0.01601402,-0.5685178
-1.5652279,1.3548127,-0.34599373,0.4325504,-0.47340772,1.1450205,1.0046169
0.82691294,-0.73728114,-1.8611944,3.153038,2.0078058,-0.018698826,-0.5685178
0.82691294,-0.73728114,3.442008,-0.4742788,-0.47340772,-0.49159837,-0.5685178
0.82691294,1.3548127,-1.4823942,0.4325504,0.767199,-0.34126058,1.0046169
-1.5652279,1.3548127,-0.952074,-0.4742788,0.767199,0.14480372,-0.5685178
-0.36915746,1.3548127,1.169207,0.4325504,-0.47340772,-0.12484968,-0.5685178
0.82691294,1.3548127,-0.8005539,-0.4742788,0.767199,-0.45990404,-0.5685178
-1.5652279,1.3548127,1.244967,0.4325504,0.767199,2.6696184,-0.5685178
-1.5652279,-0.73728114,1.6995273,-0.4742788,-0.47340772,-0.11378183,-0.5685178
0.82691294,1.3548127,-0.34599373,-0.4742788,3.2484124,-0.26051548,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.5025817,1.0046169
0.82691294,-0.73728114,0.94192684,1.3393795,-0.47340772,-0.36415094,-0.5685178
-0.36915746,-0.73728114,-0.57327384,0.4325504,-0.47340772,-0.41663876,-0.5685178
-1.5652279,1.3548127,1.4722471,-0.4742788,-0.47340772,-0.12627442,-0.5685178
0.82691294,1.3548127,-0.34599373,6.7803545,2.0078058,0.7515238,-0.5685178
-0.36915746,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-0.36915746,1.3548127,1.0176868,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-0.36915746,1.3548127,-0.11871362,0.4325504,-0.47340772,-0.36918178,1.0046169
-1.5652279,-0.73728114,0.18432651,-0.4742788,-0.47340772,0.36808875,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.45688555,-0.5685178
0.82691294,-0.73728114,-1.8611944,0.4325504,0.767199,-0.42401803,-0.5685178
0.82691294,-0.73728114,-0.19447365,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-1.5652279,1.3548127,1.3964871,0.4325504,0.767199,0.4095107,-0.5685178
-1.5652279,-0.73728114,0.33584657,-0.4742788,-0.47340772,-0.54744077,-0.5685178
0.82691294,-0.73728114,1.3964871,-0.4742788,-0.47340772,-0.46694723,-0.5685178
-0.36915746,1.3548127,-0.042953584,0.4325504,-0.47340772,-0.16509645,1.0046169
0.82691294,1.3548127,-1.027834,-0.4742788,-0.47340772,-0.50266623,1.0046169
0.82691294,-0.73728114,-0.64903384,-0.4742788,-0.47340772,-0.44992685,-0.5685178
0.82691294,-0.73728114,-0.7247939,-0.4742788,-0.47340772,-0.48916745,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-1.5652279,1.3548127,2.0783274,-0.4742788,0.767199,1.0253688,1.0046169
-0.36915746,1.3548127,-0.2702337,-0.4742788,0.767199,-0.12484968,-0.5685178
0.82691294,-0.73728114,0.33584657,-0.4742788,-0.47340772,-0.48916745,-0.5685178
0.82691294,1.3548127,-0.4975138,-0.4742788,-0.47340772,-0.4364261,-0.5685178
-0.36915746,-0.73728114,-0.042953584,-0.4742788,-0.47340772,-0.43676215,-0.5685178
0.82691294,-0.73728114,-0.2702337,-0.4742788,-0.47340772,-0.5061878,-0.5685178
0.82691294,1.3548127,0.7904068,-0.4742788,5.7296257,-0.0619641,2.5777516
-0.36915746,-0.73728114,-0.11871362,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-1.5652279,1.3548127,-0.7247939,-0.4742788,-0.47340772,-0.044356134,-0.5685178
0.82691294,1.3548127,-0.34599373,0.4325504,2.0078058,-0.1761643,-0.5685178
-1.5652279,-0.73728114,-0.19447365,-0.4742788,-0.47340772,-0.044356134,1.0046169
0.82691294,-0.73728114,0.26008657,-0.4742788,-0.47340772,-0.49210146,2.5777516
